,name,short_name,lat_dec,lon_dec,trap_depth_m,ocean,upwelling,reference,data_source,min_size_micron,max_size_micron,duration_days,all_species_counted,taxonomy,remarks,water_depth_m,open,close,N_pachyderma,G_bulloides,T_quinqueloba,G_glutinata,O_universa,G_scitula,G_white,G_ruber,G_siphonifera,P_obliquiloculata,G_truncatulinoides,G_inflata,G_hirsuta,N_dutertrei,G_crassaformis,T_sacculifer,G_rubescens,G_conglobatus,G_falconensis,N_incompta,G_tenellus,G_menardii,G_tumida,G_theyeri,T_parkerae,G_ungulata,G_calida,G_hexagonus,T_humilis,D_anfracta,B_digitata,H_pelagica,T_fleisheri,T_iota,G_uvula,S_dehiscens,C_nitida,G_adamsi,H_digitata,G_conglomerata,B_pumilio
1022,Station Subarctic Pacific,SAP,49,-174,4812,PAC,N,"Asahi, H., and Takahashi, K.: A 9-year time-series of planktonic foraminifer fluxes and environmental change in the Bering sea and the central subarctic Pacific Ocean, 1990-1999, Progress In Oceanography, 72, 343-363, http://dx.doi.org/10.1016/j.pocean.2006.03.021, 2007.",NA,125,1000,3268,Y,G. umbilicata changed to G. bulloides; G. wilesi changed to G. scitula,"99% of taxa counted. Pachyderma coiling directions not reported, but the paper mentions that left coiling makes up on average 98 % of this morphospecies",5406,27/06/1992 00:00,17/07/1992 00:00,25.6,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1023,Station Subarctic Pacific,SAP,49,-174,4812,PAC,N,"Asahi, H., and Takahashi, K.: A 9-year time-series of planktonic foraminifer fluxes and environmental change in the Bering sea and the central subarctic Pacific Ocean, 1990-1999, Progress In Oceanography, 72, 343-363, http://dx.doi.org/10.1016/j.pocean.2006.03.021, 2007.",NA,125,1000,3268,Y,G. umbilicata changed to G. bulloides; G. wilesi changed to G. scitula,"99% of taxa counted. Pachyderma coiling directions not reported, but the paper mentions that left coiling makes up on average 98 % of this morphospecies",5406,10/08/1992 00:00,23/08/1992 00:00,285.4348178,503.1902834,37.00080972,21.14331984,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1024,Station Subarctic Pacific,SAP,49,-174,4812,PAC,N,"Asahi, H., and Takahashi, K.: A 9-year time-series of planktonic foraminifer fluxes and environmental change in the Bering sea and the central subarctic Pacific Ocean, 1990-1999, Progress In Oceanography, 72, 343-363, http://dx.doi.org/10.1016/j.pocean.2006.03.021, 2007.",NA,125,1000,3268,Y,G. umbilicata changed to G. bulloides; G. wilesi changed to G. scitula,"99% of taxa counted. Pachyderma coiling directions not reported, but the paper mentions that left coiling makes up on average 98 % of this morphospecies",5406,23/08/1992 00:00,12/09/1992 00:00,90.43478261,361.7391304,13.91304348,13.91304348,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1025,Station Subarctic Pacific,SAP,49,-174,4812,PAC,N,"Asahi, H., and Takahashi, K.: A 9-year time-series of planktonic foraminifer fluxes and environmental change in the Bering sea and the central subarctic Pacific Ocean, 1990-1999, Progress In Oceanography, 72, 343-363, http://dx.doi.org/10.1016/j.pocean.2006.03.021, 2007.",NA,125,1000,3268,Y,G. umbilicata changed to G. bulloides; G. wilesi changed to G. scitula,"99% of taxa counted. Pachyderma coiling directions not reported, but the paper mentions that left coiling makes up on average 98 % of this morphospecies",5406,12/09/1992 00:00,02/10/1992 00:00,634.1733333,395.76,0,51.66666667,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1026,Station Subarctic Pacific,SAP,49,-174,4812,PAC,N,"Asahi, H., and Takahashi, K.: A 9-year time-series of planktonic foraminifer fluxes and environmental change in the Bering sea and the central subarctic Pacific Ocean, 1990-1999, Progress In Oceanography, 72, 343-363, http://dx.doi.org/10.1016/j.pocean.2006.03.021, 2007.",NA,125,1000,3268,Y,G. umbilicata changed to G. bulloides; G. wilesi changed to G. scitula,"99% of taxa counted. Pachyderma coiling directions not reported, but the paper mentions that left coiling makes up on average 98 % of this morphospecies",5406,27/11/1992 00:00,22/01/1993 00:00,0,6.857142857,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1027,Station Subarctic Pacific,SAP,49,-174,4812,PAC,N,"Asahi, H., and Takahashi, K.: A 9-year time-series of planktonic foraminifer fluxes and environmental change in the Bering sea and the central subarctic Pacific Ocean, 1990-1999, Progress In Oceanography, 72, 343-363, http://dx.doi.org/10.1016/j.pocean.2006.03.021, 2007.",NA,125,1000,3268,Y,G. umbilicata changed to G. bulloides; G. wilesi changed to G. scitula,"99% of taxa counted. Pachyderma coiling directions not reported, but the paper mentions that left coiling makes up on average 98 % of this morphospecies",5406,22/01/1993 00:00,19/03/1993 00:00,84.19047619,4.571428571,19.80952381,0,0,14.85714286,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1028,Station Subarctic Pacific,SAP,49,-174,4812,PAC,N,"Asahi, H., and Takahashi, K.: A 9-year time-series of planktonic foraminifer fluxes and environmental change in the Bering sea and the central subarctic Pacific Ocean, 1990-1999, Progress In Oceanography, 72, 343-363, http://dx.doi.org/10.1016/j.pocean.2006.03.021, 2007.",NA,125,1000,3268,Y,G. umbilicata changed to G. bulloides; G. wilesi changed to G. scitula,"99% of taxa counted. Pachyderma coiling directions not reported, but the paper mentions that left coiling makes up on average 98 % of this morphospecies",5406,19/03/1993 00:00,08/04/1993 00:00,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1029,Station Subarctic Pacific,SAP,49,-174,4812,PAC,N,"Asahi, H., and Takahashi, K.: A 9-year time-series of planktonic foraminifer fluxes and environmental change in the Bering sea and the central subarctic Pacific Ocean, 1990-1999, Progress In Oceanography, 72, 343-363, http://dx.doi.org/10.1016/j.pocean.2006.03.021, 2007.",NA,125,1000,3268,Y,G. umbilicata changed to G. bulloides; G. wilesi changed to G. scitula,"99% of taxa counted. Pachyderma coiling directions not reported, but the paper mentions that left coiling makes up on average 98 % of this morphospecies",5406,08/04/1993 00:00,28/04/1993 00:00,237.3765766,93.34774775,8.475675676,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1030,Station Subarctic Pacific,SAP,49,-174,4812,PAC,N,"Asahi, H., and Takahashi, K.: A 9-year time-series of planktonic foraminifer fluxes and environmental change in the Bering sea and the central subarctic Pacific Ocean, 1990-1999, Progress In Oceanography, 72, 343-363, http://dx.doi.org/10.1016/j.pocean.2006.03.021, 2007.",NA,125,1000,3268,Y,G. umbilicata changed to G. bulloides; G. wilesi changed to G. scitula,"99% of taxa counted. Pachyderma coiling directions not reported, but the paper mentions that left coiling makes up on average 98 % of this morphospecies",5406,28/04/1993 00:00,18/05/1993 00:00,1919.140299,3288.835821,2798.710448,581.7313433,0,38.78208955,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1031,Station Subarctic Pacific,SAP,49,-174,4812,PAC,N,"Asahi, H., and Takahashi, K.: A 9-year time-series of planktonic foraminifer fluxes and environmental change in the Bering sea and the central subarctic Pacific Ocean, 1990-1999, Progress In Oceanography, 72, 343-363, http://dx.doi.org/10.1016/j.pocean.2006.03.021, 2007.",NA,125,1000,3268,Y,G. umbilicata changed to G. bulloides; G. wilesi changed to G. scitula,"99% of taxa counted. Pachyderma coiling directions not reported, but the paper mentions that left coiling makes up on average 98 % of this morphospecies",5406,18/05/1993 00:00,07/06/1993 00:00,249.8704225,648.1126761,62.46760563,249.8704225,0,5.678873239,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1032,Station Subarctic Pacific,SAP,49,-174,4812,PAC,N,"Asahi, H., and Takahashi, K.: A 9-year time-series of planktonic foraminifer fluxes and environmental change in the Bering sea and the central subarctic Pacific Ocean, 1990-1999, Progress In Oceanography, 72, 343-363, http://dx.doi.org/10.1016/j.pocean.2006.03.021, 2007.",NA,125,1000,3268,Y,G. umbilicata changed to G. bulloides; G. wilesi changed to G. scitula,"99% of taxa counted. Pachyderma coiling directions not reported, but the paper mentions that left coiling makes up on average 98 % of this morphospecies",5406,10/08/1993 00:00,23/08/1993 00:00,660.8930582,92.9380863,10.32645403,51.63227017,0,30.9793621,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1033,Station Subarctic Pacific,SAP,49,-174,4812,PAC,N,"Asahi, H., and Takahashi, K.: A 9-year time-series of planktonic foraminifer fluxes and environmental change in the Bering sea and the central subarctic Pacific Ocean, 1990-1999, Progress In Oceanography, 72, 343-363, http://dx.doi.org/10.1016/j.pocean.2006.03.021, 2007.",NA,125,1000,3268,Y,G. umbilicata changed to G. bulloides; G. wilesi changed to G. scitula,"99% of taxa counted. Pachyderma coiling directions not reported, but the paper mentions that left coiling makes up on average 98 % of this morphospecies",5406,23/08/1993 00:00,12/09/1993 00:00,832.4274917,45.18726936,292.3218435,72.15070502,0,5.912690355,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1034,Station Subarctic Pacific,SAP,49,-174,4812,PAC,N,"Asahi, H., and Takahashi, K.: A 9-year time-series of planktonic foraminifer fluxes and environmental change in the Bering sea and the central subarctic Pacific Ocean, 1990-1999, Progress In Oceanography, 72, 343-363, http://dx.doi.org/10.1016/j.pocean.2006.03.021, 2007.",NA,125,1000,3268,Y,G. umbilicata changed to G. bulloides; G. wilesi changed to G. scitula,"99% of taxa counted. Pachyderma coiling directions not reported, but the paper mentions that left coiling makes up on average 98 % of this morphospecies",5406,12/09/1993 00:00,02/10/1993 00:00,1836.322388,363.1426866,952.1671642,272.0477612,0.32,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1035,Station Subarctic Pacific,SAP,49,-174,4812,PAC,N,"Asahi, H., and Takahashi, K.: A 9-year time-series of planktonic foraminifer fluxes and environmental change in the Bering sea and the central subarctic Pacific Ocean, 1990-1999, Progress In Oceanography, 72, 343-363, http://dx.doi.org/10.1016/j.pocean.2006.03.021, 2007.",NA,125,1000,3268,Y,G. umbilicata changed to G. bulloides; G. wilesi changed to G. scitula,"99% of taxa counted. Pachyderma coiling directions not reported, but the paper mentions that left coiling makes up on average 98 % of this morphospecies",5406,02/10/1993 00:00,22/10/1993 00:00,101.504,1435.264,7.808,0,23.424,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1036,Station Subarctic Pacific,SAP,49,-174,4812,PAC,N,"Asahi, H., and Takahashi, K.: A 9-year time-series of planktonic foraminifer fluxes and environmental change in the Bering sea and the central subarctic Pacific Ocean, 1990-1999, Progress In Oceanography, 72, 343-363, http://dx.doi.org/10.1016/j.pocean.2006.03.021, 2007.",NA,125,1000,3268,Y,G. umbilicata changed to G. bulloides; G. wilesi changed to G. scitula,"99% of taxa counted. Pachyderma coiling directions not reported, but the paper mentions that left coiling makes up on average 98 % of this morphospecies",5406,22/10/1993 00:00,27/11/1993 00:00,4837.573333,3103.244444,2001.377778,560.9155556,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1037,Station Subarctic Pacific,SAP,49,-174,4812,PAC,N,"Asahi, H., and Takahashi, K.: A 9-year time-series of planktonic foraminifer fluxes and environmental change in the Bering sea and the central subarctic Pacific Ocean, 1990-1999, Progress In Oceanography, 72, 343-363, http://dx.doi.org/10.1016/j.pocean.2006.03.021, 2007.",NA,125,1000,3268,Y,G. umbilicata changed to G. bulloides; G. wilesi changed to G. scitula,"99% of taxa counted. Pachyderma coiling directions not reported, but the paper mentions that left coiling makes up on average 98 % of this morphospecies",5406,27/11/1993 00:00,22/01/1994 00:00,1334.208955,525.4509349,84.13930348,691.7199012,2.195190948,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1038,Station Subarctic Pacific,SAP,49,-174,4812,PAC,N,"Asahi, H., and Takahashi, K.: A 9-year time-series of planktonic foraminifer fluxes and environmental change in the Bering sea and the central subarctic Pacific Ocean, 1990-1999, Progress In Oceanography, 72, 343-363, http://dx.doi.org/10.1016/j.pocean.2006.03.021, 2007.",NA,125,1000,3268,Y,G. umbilicata changed to G. bulloides; G. wilesi changed to G. scitula,"99% of taxa counted. Pachyderma coiling directions not reported, but the paper mentions that left coiling makes up on average 98 % of this morphospecies",5406,22/01/1994 00:00,19/03/1994 00:00,42.37362637,7.120879121,0,21.36263736,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1039,Station Subarctic Pacific,SAP,49,-174,4812,PAC,N,"Asahi, H., and Takahashi, K.: A 9-year time-series of planktonic foraminifer fluxes and environmental change in the Bering sea and the central subarctic Pacific Ocean, 1990-1999, Progress In Oceanography, 72, 343-363, http://dx.doi.org/10.1016/j.pocean.2006.03.021, 2007.",NA,125,1000,3268,Y,G. umbilicata changed to G. bulloides; G. wilesi changed to G. scitula,"99% of taxa counted. Pachyderma coiling directions not reported, but the paper mentions that left coiling makes up on average 98 % of this morphospecies",5406,19/03/1994 00:00,08/04/1994 00:00,620.1962264,25.84150943,0,38.76226415,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1040,Station Subarctic Pacific,SAP,49,-174,4812,PAC,N,"Asahi, H., and Takahashi, K.: A 9-year time-series of planktonic foraminifer fluxes and environmental change in the Bering sea and the central subarctic Pacific Ocean, 1990-1999, Progress In Oceanography, 72, 343-363, http://dx.doi.org/10.1016/j.pocean.2006.03.021, 2007.",NA,125,1000,3268,Y,G. umbilicata changed to G. bulloides; G. wilesi changed to G. scitula,"99% of taxa counted. Pachyderma coiling directions not reported, but the paper mentions that left coiling makes up on average 98 % of this morphospecies",5406,08/04/1994 00:00,28/04/1994 00:00,3863.271724,3881.848276,310.368,270.912,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1041,Station Subarctic Pacific,SAP,49,-174,4812,PAC,N,"Asahi, H., and Takahashi, K.: A 9-year time-series of planktonic foraminifer fluxes and environmental change in the Bering sea and the central subarctic Pacific Ocean, 1990-1999, Progress In Oceanography, 72, 343-363, http://dx.doi.org/10.1016/j.pocean.2006.03.021, 2007.",NA,125,1000,3268,Y,G. umbilicata changed to G. bulloides; G. wilesi changed to G. scitula,"99% of taxa counted. Pachyderma coiling directions not reported, but the paper mentions that left coiling makes up on average 98 % of this morphospecies",5406,28/04/1994 00:00,18/05/1994 00:00,1720.459034,3041.566897,73.30049261,265.4735764,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1042,Station Subarctic Pacific,SAP,49,-174,4812,PAC,N,"Asahi, H., and Takahashi, K.: A 9-year time-series of planktonic foraminifer fluxes and environmental change in the Bering sea and the central subarctic Pacific Ocean, 1990-1999, Progress In Oceanography, 72, 343-363, http://dx.doi.org/10.1016/j.pocean.2006.03.021, 2007.",NA,125,1000,3268,Y,G. umbilicata changed to G. bulloides; G. wilesi changed to G. scitula,"99% of taxa counted. Pachyderma coiling directions not reported, but the paper mentions that left coiling makes up on average 98 % of this morphospecies",5406,18/05/1994 00:00,07/06/1994 00:00,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1043,Station Subarctic Pacific,SAP,49,-174,4812,PAC,N,"Asahi, H., and Takahashi, K.: A 9-year time-series of planktonic foraminifer fluxes and environmental change in the Bering sea and the central subarctic Pacific Ocean, 1990-1999, Progress In Oceanography, 72, 343-363, http://dx.doi.org/10.1016/j.pocean.2006.03.021, 2007.",NA,125,1000,3268,Y,G. umbilicata changed to G. bulloides; G. wilesi changed to G. scitula,"99% of taxa counted. Pachyderma coiling directions not reported, but the paper mentions that left coiling makes up on average 98 % of this morphospecies",5406,07/06/1994 00:00,27/06/1994 00:00,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1044,Station Subarctic Pacific,SAP,49,-174,4812,PAC,N,"Asahi, H., and Takahashi, K.: A 9-year time-series of planktonic foraminifer fluxes and environmental change in the Bering sea and the central subarctic Pacific Ocean, 1990-1999, Progress In Oceanography, 72, 343-363, http://dx.doi.org/10.1016/j.pocean.2006.03.021, 2007.",NA,125,1000,3268,Y,G. umbilicata changed to G. bulloides; G. wilesi changed to G. scitula,"99% of taxa counted. Pachyderma coiling directions not reported, but the paper mentions that left coiling makes up on average 98 % of this morphospecies",5406,06/08/1994 00:00,23/08/1994 00:00,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1045,Station Subarctic Pacific,SAP,49,-174,4812,PAC,N,"Asahi, H., and Takahashi, K.: A 9-year time-series of planktonic foraminifer fluxes and environmental change in the Bering sea and the central subarctic Pacific Ocean, 1990-1999, Progress In Oceanography, 72, 343-363, http://dx.doi.org/10.1016/j.pocean.2006.03.021, 2007.",NA,125,1000,3268,Y,G. umbilicata changed to G. bulloides; G. wilesi changed to G. scitula,"99% of taxa counted. Pachyderma coiling directions not reported, but the paper mentions that left coiling makes up on average 98 % of this morphospecies",5406,23/08/1994 00:00,12/09/1994 00:00,0,25.6,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1046,Station Subarctic Pacific,SAP,49,-174,4812,PAC,N,"Asahi, H., and Takahashi, K.: A 9-year time-series of planktonic foraminifer fluxes and environmental change in the Bering sea and the central subarctic Pacific Ocean, 1990-1999, Progress In Oceanography, 72, 343-363, http://dx.doi.org/10.1016/j.pocean.2006.03.021, 2007.",NA,125,1000,3268,Y,G. umbilicata changed to G. bulloides; G. wilesi changed to G. scitula,"99% of taxa counted. Pachyderma coiling directions not reported, but the paper mentions that left coiling makes up on average 98 % of this morphospecies",5406,12/09/1994 00:00,02/10/1994 00:00,0,12.8,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1047,Station Subarctic Pacific,SAP,49,-174,4812,PAC,N,"Asahi, H., and Takahashi, K.: A 9-year time-series of planktonic foraminifer fluxes and environmental change in the Bering sea and the central subarctic Pacific Ocean, 1990-1999, Progress In Oceanography, 72, 343-363, http://dx.doi.org/10.1016/j.pocean.2006.03.021, 2007.",NA,125,1000,3268,Y,G. umbilicata changed to G. bulloides; G. wilesi changed to G. scitula,"99% of taxa counted. Pachyderma coiling directions not reported, but the paper mentions that left coiling makes up on average 98 % of this morphospecies",5406,02/10/1994 00:00,22/10/1994 00:00,256,76.8,12.8,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1048,Station Subarctic Pacific,SAP,49,-174,4812,PAC,N,"Asahi, H., and Takahashi, K.: A 9-year time-series of planktonic foraminifer fluxes and environmental change in the Bering sea and the central subarctic Pacific Ocean, 1990-1999, Progress In Oceanography, 72, 343-363, http://dx.doi.org/10.1016/j.pocean.2006.03.021, 2007.",NA,125,1000,3268,Y,G. umbilicata changed to G. bulloides; G. wilesi changed to G. scitula,"99% of taxa counted. Pachyderma coiling directions not reported, but the paper mentions that left coiling makes up on average 98 % of this morphospecies",5406,22/10/1994 00:00,27/11/1994 00:00,1613.248838,418.3253063,26.20025349,323.1364597,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1049,Station Subarctic Pacific,SAP,49,-174,4812,PAC,N,"Asahi, H., and Takahashi, K.: A 9-year time-series of planktonic foraminifer fluxes and environmental change in the Bering sea and the central subarctic Pacific Ocean, 1990-1999, Progress In Oceanography, 72, 343-363, http://dx.doi.org/10.1016/j.pocean.2006.03.021, 2007.",NA,125,1000,3268,Y,G. umbilicata changed to G. bulloides; G. wilesi changed to G. scitula,"99% of taxa counted. Pachyderma coiling directions not reported, but the paper mentions that left coiling makes up on average 98 % of this morphospecies",5406,27/11/1994 00:00,22/01/1995 00:00,885.6103896,139.012987,33.03896104,979.6709957,4.571428571,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1050,Station Subarctic Pacific,SAP,49,-174,4812,PAC,N,"Asahi, H., and Takahashi, K.: A 9-year time-series of planktonic foraminifer fluxes and environmental change in the Bering sea and the central subarctic Pacific Ocean, 1990-1999, Progress In Oceanography, 72, 343-363, http://dx.doi.org/10.1016/j.pocean.2006.03.021, 2007.",NA,125,1000,3268,Y,G. umbilicata changed to G. bulloides; G. wilesi changed to G. scitula,"99% of taxa counted. Pachyderma coiling directions not reported, but the paper mentions that left coiling makes up on average 98 % of this morphospecies",5406,22/01/1995 00:00,19/03/1995 00:00,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1051,Station Subarctic Pacific,SAP,49,-174,4812,PAC,N,"Asahi, H., and Takahashi, K.: A 9-year time-series of planktonic foraminifer fluxes and environmental change in the Bering sea and the central subarctic Pacific Ocean, 1990-1999, Progress In Oceanography, 72, 343-363, http://dx.doi.org/10.1016/j.pocean.2006.03.021, 2007.",NA,125,1000,3268,Y,G. umbilicata changed to G. bulloides; G. wilesi changed to G. scitula,"99% of taxa counted. Pachyderma coiling directions not reported, but the paper mentions that left coiling makes up on average 98 % of this morphospecies",5406,19/03/1995 00:00,08/04/1995 00:00,204.8,38.4,12.8,12.8,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1052,Station Subarctic Pacific,SAP,49,-174,4812,PAC,N,"Asahi, H., and Takahashi, K.: A 9-year time-series of planktonic foraminifer fluxes and environmental change in the Bering sea and the central subarctic Pacific Ocean, 1990-1999, Progress In Oceanography, 72, 343-363, http://dx.doi.org/10.1016/j.pocean.2006.03.021, 2007.",NA,125,1000,3268,Y,G. umbilicata changed to G. bulloides; G. wilesi changed to G. scitula,"99% of taxa counted. Pachyderma coiling directions not reported, but the paper mentions that left coiling makes up on average 98 % of this morphospecies",5406,08/04/1995 00:00,28/04/1995 00:00,38.4,102.4,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1053,Station Subarctic Pacific,SAP,49,-174,4812,PAC,N,"Asahi, H., and Takahashi, K.: A 9-year time-series of planktonic foraminifer fluxes and environmental change in the Bering sea and the central subarctic Pacific Ocean, 1990-1999, Progress In Oceanography, 72, 343-363, http://dx.doi.org/10.1016/j.pocean.2006.03.021, 2007.",NA,125,1000,3268,Y,G. umbilicata changed to G. bulloides; G. wilesi changed to G. scitula,"99% of taxa counted. Pachyderma coiling directions not reported, but the paper mentions that left coiling makes up on average 98 % of this morphospecies",5406,28/04/1995 00:00,13/05/1995 00:00,213.3333333,1732.266667,17.06666667,8.533333333,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1054,Station Subarctic Pacific,SAP,49,-174,4812,PAC,N,"Asahi, H., and Takahashi, K.: A 9-year time-series of planktonic foraminifer fluxes and environmental change in the Bering sea and the central subarctic Pacific Ocean, 1990-1999, Progress In Oceanography, 72, 343-363, http://dx.doi.org/10.1016/j.pocean.2006.03.021, 2007.",NA,125,1000,3268,Y,G. umbilicata changed to G. bulloides; G. wilesi changed to G. scitula,"99% of taxa counted. Pachyderma coiling directions not reported, but the paper mentions that left coiling makes up on average 98 % of this morphospecies",5406,13/05/1995 00:00,28/05/1995 00:00,110.9333333,1885.866667,8.533333333,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
